Organization Hierarchy (DO NOT EDIT),CXS1-710 Enterprise account
Middle Earth --> m --> Hobbit --> Mosco,"Burrows, Intrepid, Luminous, Mosco, The, Transcendent"
Middle Earth --> m --> Hobbit --> Mungo,"Baggins, Gracious, Indomitable, Legendary, Mungo"
Middle Earth --> m --> Hobbit --> Nob,"Conscientious, Formidable, Heart, Nob, Running, Sovereign, Spirited, Strong, The, Thunder, Thunderbird, Visionary"
Middle Earth --> m --> Hobbit --> Odo,"Audacious, Distinguished, Fair, Glorious, Heart, Heroic, Majestic, Moonlight, Odo, Proudfoot, Radiant, Regal, Shadow, Strong, The, Unyielding"
Middle Earth --> m --> Hobbit --> Odovacar,"Bolger, Odovacar"
Middle Earth --> m --> Hobbit --> Olo,"Fearless, Feathered, Gentle, Graceful, Gracious, Honorable, Moonlight, Olo, Proudfoot, Shadow, Song"
Middle Earth --> m --> Hobbit --> Orgulas,"Brandybuck, Fearless, Orgulas"
Middle Earth --> m --> Hobbit --> Otho,"Bison, Brave, Brilliant, Conscientious, Cruel, Fair, Gentle, Glow, Luminous, Meadow, Morning, Otho, Quiet, Sackville-Baggins, Sublime, Sunlit, The, Waters"
Middle Earth --> m --> Hobbit --> Otto,"Autumn, Boffin, Falling, Fearless, Hawk, Leaves, Mighty, Otto, Owl, Perceptive, Pious, Poetic, Rain, Serene, Singing, The, Visionary, Whisper, Whispering"
Middle Earth --> m --> Hobbit --> Paladin,"Bold, Breeze, Doe, Empowered, Gentle, Graceful, Harbor, Harmonious, I, II, Just, Lionheart, Majestic, Noble, Ornate, Paladin, Peaceful, Pine, Running, Splendid, The, Thunder, Took, Whispering"
Middle Earth --> m --> Hobbit --> Peregrin,"Cedar, Graceful, Invincible, Laughing, Mesa, Peregrin, Sacred, Singing, The, Thunder, Took, Transcendent, Tree, Waters"
Middle Earth --> m --> Hobbit --> Pippin,"Formidable, Gardner, Intrepid, Pippin, Running, The, Thunder, Victorious"
Middle Earth --> m --> Hobbit --> Polo,"Baggins, Charismatic, Noble, Polo, The, Valiant, Victorious, Zealous"
Middle Earth --> m --> Hobbit --> Ponto,"Baggins, Brilliant, Daring, Fields, Golden, Harmonious, I, II, Moon, Ornate, Pine, Ponto, Quiet, Silent, Stoic, Storm, Whispering"
Middle Earth --> m --> Hobbit --> Porto,"Autumn, Baggins, Breeze, Chivalrous, Dancing, Gentle, Porto, Sky, Star"
Middle Earth --> m --> Hobbit --> Posco,"Baggins, Cedar, Eagle, Golden, Posco, Swift, Tree, Wind"
Middle Earth --> m --> Hobbit --> Reginard,"Fearless, Mustang, Reginard, Took, Tranquil, Wild"
Middle Earth --> m --> Hobbit --> Robin,"Arrow, Dew, Empirical, Feathered, Gardner, Morning, Red, Resplendent, Robin, Smallburrow, Song, Spirit, Swift, Terrible, The, Wandering, Wolf"
Middle Earth --> m --> Hobbit --> Rollo,"Boffin, Conscientious, Gallant, Rollo, Sunflower, The, Valiant"
Middle Earth --> m --> Hobbit --> Rorimac,"Bear, Brandybuck, Canyon, Eloquent, Enigmatic, Hawk, Night, Rorimac, Smiling, Soaring, Starry, Sunlit, The, Valiant"
Middle Earth --> m --> Hobbit --> Rudibert,"Bolger, Magnificent, Morning, Passionate, Rudibert, Star"
Middle Earth --> m --> Hobbit --> Rudigar,"Bolger, Just, Rudigar"
Middle Earth --> m --> Hobbit --> Rudolph,"Bolger, Brilliant, Charismatic, Eagle, Golden, Pine, Rudolph, Whispering"
Middle Earth --> m --> Hobbit --> Rufus,"Burrows, Charismatic, Daring, Laughing, Rufus, Tenacious, The, Waters"
Middle Earth --> m --> Hobbit --> Sadoc,"Arrow, Brandybuck, Brave, Cedar, Daring, Falling, Heart, Sadoc, Snow, Swift, Tree"
Middle Earth --> m --> Hobbit --> Samwise,"Fire, Gamgee, Passionate, Resolute, Rising, Samwise, Sovereign, The, Unyielding, Victorious"
Middle Earth --> m --> Hobbit --> Sancho,"Brilliant, Dauntless, Falcon, Little, Proudfoot, Red, Revered, Sancho, The, Wolf"
Middle Earth --> m --> Hobbit --> Saradas,"Brandybuck, Brave, Exalted, Falcon, Little, Magnanimous, Saradas, The, Valiant, Wise"
Middle Earth --> m --> Hobbit --> Saradoc,"Brandybuck, Brave, Brook, Eloquent, Fair, Forest, Great, Inspiring, Laughing, Moon, Radiant, Saint, Saradoc, Serene, Silent, The, Tranquil"
Middle Earth --> m --> Hobbit --> Seredic,"Brandybuck, Breeze, Brilliant, Feathered, Fox, Gallant, Gentle, Ingenious, Lionheart, Seredic, Smiling, Song, The"
Middle Earth --> m --> Hobbit --> Sigismond,"Forest, Golden, Harmonious, Horizon, Sigismond, Silent, The, Took, Valiant"
Middle Earth --> m --> Hobbit --> Theobald,"Bolger, Gentle, Mustang, Rain, Theobald, Wild"
Middle Earth --> m --> Hobbit --> Tobold,"Eagle, Fire, Golden, Hornblower, Proud, Resolute, Rising, Tobold"
Middle Earth --> m --> Hobbit --> Togo,"Blaze, Empowered, Gentle, Goodbody, Great, Lionheart, Rain, Revered, Swift, The, Togo"
Middle Earth --> m --> Hobbit --> Tolman,"Blaze, Cedar, Cotton, Dancing, Eagle, Empowered, Falling, Feather, Flame, Gardner, Heroic, Leaves, Regal, Resolute, Revered, River, Serene, Swift, The, Tolman, Tree"
Middle Earth --> m --> Hobbit --> Tosto,"Bison, Boffin, Brave, Conscientious, Dream, Fox, Majestic, Mountain, Poetic, Smiling, Tosto"
Middle Earth --> m --> Hobbit --> Uffo,"Bison, Boffin, Brave, Dancing, Flame, Gentle, Kind, Terrible, The, Uffo"
Middle Earth --> m --> Hobbit --> Vigo,"Boffin, Heroic, The, Vigo"
Middle Earth --> m --> Hobbit --> Wilcome,"Audacious, Blue, Brave, Cotton, Feather, Heart, Laughing, Magnificent, Noble, Passionate, Sky, Sun, Swift, Tenacious, The, Whispering, Wilcome, Wind"
Middle Earth --> m --> Hobbit --> Wilibald,"Bear, Bolger, Quiet, Serenity, Stone, Wilibald, Wise"
Middle Earth --> m --> Hobbit --> Wilimar,"Bolger, Eagle, Feather, Golden, Great, Horizon, Illuminated, Magnificent, The, Wilimar"
Middle Earth --> m --> Hobbit --> Will,"Just, Pious, The, Valiant, Whitfoot, Will"
Middle Earth --> m --> Hobbit --> Willie,"Banks, Conscientious, The, Willie"
Middle Earth --> m --> Hobbit --> Wiseman,"Fearless, Gamwich, Quiet, Serene, Serenity, Valley, Wiseman"
Middle Earth --> m --> Maia,ALL
Middle Earth --> m --> Maia --> Alatar,"Alatar, Doe, Graceful, Legendary, Luminous, Noble, River, Running, Swift, The, Thunder"
Middle Earth --> m --> Maia --> Eönwë,"Brave, Eonwe, Meadow, Serene, Sunlit, Tenacious, The, Whisper"
Middle Earth --> m --> Maia --> Gandalf,"Gandalf, Intrepid, Little, Otter, Perceptive, Quiet, Serenity"
Middle Earth --> m --> Maia --> Gothmog,"Benevolent, Falcon, Fire, Gothmog, Little, Rising"
Middle Earth --> m --> Maia --> Ossë,"Breeze, Fire, Gentle, Glorious, Harmonious, Moon, Osse, Rising, Shining, Star, Sun"
Middle Earth --> m --> Maia --> Pallando,"Formidable, Magnificent, Moon, Pallando, Rising, The"
Middle Earth --> m --> Maia --> Radagast,"Blue, Brave, Deer, Falling, Golden, Hawk, Horizon, Peaceful, Radagast, Rain, River, Running, Sky, Soaring, Tenacious, The, Unyielding, Visionary"
Middle Earth --> m --> Maia --> Salmar,"Hawk, Proud, Sagacious, Saint, Salmar, Singing"
Middle Earth --> m --> Maia --> Saruman,"Bear, Passionate, Pine, Rising, Running, Saruman, Serene, Sun, Whisper, Whispering"
Middle Earth --> m --> Maia --> Sauron,"Bear, Canyon, Daring, Dawn, Falcon, Little, Peaceful, Sauron, Stone, Sunlit"
Middle Earth --> m --> Maia --> Tilion,"Enlightened, Mighty, Outspoken, The, Tilion"
Middle Earth --> m --> Man,ALL
Middle Earth --> m --> Man --> Adrahil,"Adrahil, Autumn, Enigmatic, Falls, Fierce, I, II, Lark, Outspoken, Poetic, Singing, Sky, The, Thundering"
Middle Earth --> m --> Man --> Aghan,"Aghan, Bear, Harmonious, Smiling, Splendid"
Middle Earth --> m --> Man --> Aldor,"Aldor, Wandering, Wolf"
Middle Earth --> m --> Man --> Algund,"Algund, Brilliant, Conqueror, Courageous, Intrepid, The"
Middle Earth --> m --> Man --> Amandil,"Amandil, Audacious, Dawn, Great, Magnificent, Peaceful, River, Swift, The"
Middle Earth --> m --> Man --> Amlach,"Amlach, Feathered, Magnificent, Mountain, Noble, Proud, Song, Spirit"
Middle Earth --> m --> Man --> Amlaith,"Amlaith, Jubilant, Peaceful, River"
Middle Earth --> m --> Man --> Anardil,"Anardil, Audacious, Feather, Glow, Morning, Swift"
Middle Earth --> m --> Man --> Anborn,"Anborn, Blue, Fox, Gallant, Golden, Horizon, Moonlight, Quiet, Shadow, Sky, Spirited, Swift, The, Visionary, Wind"
Middle Earth --> m --> Man --> Andróg,"Androg, Rising, Serene, Splendid, Sun, Whisper"
Middle Earth --> m --> Man --> Angbor,"Angbor, Bold, Conqueror, Conscientious, Morning, Night, Star, Starry, The"
Middle Earth --> m --> Man --> Angelimar,"Angelimar, Compassionate, Dancing, Flame, Forest, Glorious, Meadow, Passionate, Silent, Sunlit, The"
Middle Earth --> m --> Man --> Angelimir,"Angelimir, Cedar, Harbor, Peaceful, Sublime, The, Tree"
Middle Earth --> m --> Man --> Angrim,"Angrim, Brilliant, Dancing, Enlightened, Flame, Mountain, Spirit, The"
Middle Earth --> m --> Man --> Anárion,"Anarion, Enlightened, Illuminated, Quiet, Resolute, River, Swift, The, Waters"
Middle Earth --> m --> Man --> Ar-Adûnakhôr,"Ar-Adunakhor, Current, Falcon, Forest, Little, Peaceful, Revered, River, Silent, Swift, The, Whispering, Wind"
Middle Earth --> m --> Man --> Ar-Gimilzôr,"Ar-Gimilzor, Bear, Defiant, Echo, Luminous, Mountain, Running, Sovereign, The"
Middle Earth --> m --> Man --> Ar-Pharazôn,"Ar-Pharazon, Fox, Mesa, Mist, Morning, Path, Quiet, Sacred, Stone, Victorious, Whispering, Wind"
Middle Earth --> m --> Man --> Ar-Sakalthôr,"Ar-Sakalthor, Arrow, Laughing, Songbird, Swift"
Middle Earth --> m --> Man --> Ar-Zimrathôn,"Ar-Zimrathon, Enigmatic, Just, Moonlight, Shadow"
Middle Earth --> m --> Man --> Arador,"Arador, Breeze, Current, Dew, Fair, Gentle, Glorious, Morning, Pious, Swift, The"
Middle Earth --> m --> Man --> Araglas,"Araglas, Brook, Cruel, Fair, Pious, Resolute, Running, Splendid, The"
Middle Earth --> m --> Man --> Aragorn,"Aragorn, Current, Dawn, Echo, Elessar, Enigmatic, Falling, Great, Heroic, I, II, Mesa, Peaceful, Rock, Sacred, Silent, Snow, Sovereign, Stoic, Strong, Swift, The"
Middle Earth --> m --> Man --> Aragost,"Aragost, Bear, Discerning, Echo, Gracious, Illuminated, Jubilant, Little, Mountain, Resilient, The, Wise"
Middle Earth --> m --> Man --> Arahad,"Arahad, Brave, Deer, Fearless, Feathered, Fierce, Graceful, I, II, Indomitable, Meadow, Running, Sky, Sunlit, The"
Middle Earth --> m --> Man --> Arahael,"Arahael, Conscientious, Dancing, Discerning, Gallant, Ornate, The, Willow"
Middle Earth --> m --> Man --> Aranarth,"Aranarth, Autumn, Brave, Flame, Laughing, Legendary, Saint, Steadfast, Sun, The"
Middle Earth --> m --> Man --> Aranuir,"Aranuir, Breeze, Dream, Echo, Eloquent, Gentle, Just, Mountain, Rock, Silent, Strong, The, Victorious"
Middle Earth --> m --> Man --> Araphant,"Araphant, Autumn, Brave, Conscientious, Dancing, Dauntless, Heart, Leaves, Outspoken, Star, The"
Middle Earth --> m --> Man --> Araphor,"Araphor, Brilliant, Conscientious, Dancing, Empirical, Fire, Magnanimous, Perceptive, The"
Middle Earth --> m --> Man --> Arassuil,"Arassuil, Bold, Empirical, Gentle, Rain, Sagacious"
Middle Earth --> m --> Man --> Aratan,"Aratan, Audacious, Bear, Cruel, Hawk, Magnificent, Smiling, Soaring, The, Virtuous"
Middle Earth --> m --> Man --> Arathorn,"Arathorn, Artful, Bold, Cedar, Enigmatic, Great, I, II, Magnificent, Mighty, Mountain, Serene, Spirit, The, Tree, Valley"
Middle Earth --> m --> Man --> Araval,"Araval, Bear, Indomitable, Passionate, Proud, Resplendent, Stone, The, Valiant"
Middle Earth --> m --> Man --> Aravir,"Aravir, Charismatic, Dancing, Fire, Harmonious, Heart, Mountain, Mustang, Pine, Saint, Spirit, Strong, The, Whispering, Wild"
Middle Earth --> m --> Man --> Aravorn,"Aravorn, Bold, Falling, Leaves, Passionate, The"
Middle Earth --> m --> Man --> Arciryas,"Arciryas, Feathered, Quiet, Song, Storm, Sublime, The, Valiant, Wise"
Middle Earth --> m --> Man --> Ardamir,"Adroit, Ardamir, Hawk, Just, Oak, Outspoken, Soaring, Strong"
Middle Earth --> m --> Man --> Argeleb,"Argeleb, Current, Echo, Exalted, Hawk, I, II, Inspiring, Mountain, Pine, Soaring, Swift, Whispering"
Middle Earth --> m --> Man --> Argonui,"Argonui, Artful, Breeze, Cedar, Dancing, Echo, Falling, Gentle, Mighty, Regal, Star, The, Tree, Wandering, Wolf"
Middle Earth --> m --> Man --> Artamir,"Artamir, Compassionate, Glow, Jubilant, Morning"
Middle Earth --> m --> Man --> Arthad,"Arthad, Canyon, Dove, Eagle, Fox, Golden, Little, Otter, Quiet, Smiling, Sunlit, Virtuous"
Middle Earth --> m --> Man --> Arvedui,"Arvedui, Feathered, Fox, Harbor, Heroic, Ornate, Peaceful, Quiet, River, Sky, Splendid, Swift, The, Whispering, Wind"
Middle Earth --> m --> Man --> Arvegil,"Arvegil, Audacious, Conqueror, Enlightened, Glorious, The"
Middle Earth --> m --> Man --> Arveleg,"Arveleg, Dauntless, Gentle, Glorious, Gracious, I, II, Magnificent, Morning, Owl, Peaceful, Revered, River, Spirit, Star, The, Whispering"
Middle Earth --> m --> Man --> Asgon,"Asgon, Blaze, Dancing, Falcon, Little, Majestic, Mist, Morning, Owl, Resplendent, Star, Swift, Whispering, Zealous"
Middle Earth --> m --> Man --> Atanalcar,"Atanalcar, Perceptive, Running, Steadfast, Wolf"
Middle Earth --> m --> Man --> Atanatar,"Atanatar, Brave, Current, Dauntless, Dawn, Eagle, Echo, Falling, Fearless, Feather, Glorious, I, II, Intrepid, Peaceful, Swift, The, Wise"
Middle Earth --> m --> Man --> Aulendil,"Aulendil, Fields, Gentle, Golden, Hawk, Intrepid, Owl, Radiant, Sagacious, Singing, Spirit, The, Whispering"
Middle Earth --> m --> Man --> Axantur,"Axantur, Brave, Heart, Illuminated, Poetic, Resolute, Terrible, The"
Middle Earth --> m --> Man --> Bain,"Bain, Bear, Compassionate, Empowered, Invincible, Noble, River, Running, Swift, The, Wandering, Wolf"
Middle Earth --> m --> Man --> Baldor,"Autumn, Baldor, Charismatic, Discerning, Outspoken, Rising, Sky, Sun"
Middle Earth --> m --> Man --> Barach,"Barach, Eagle, Empowered, Feather, Fire, Glorious, Golden, Great, Horizon, Kind, Laughing, Peaceful, Quiet, Rising, River, Serenity, Swift, Unyielding, Waters"
Middle Earth --> m --> Man --> Baragund,"Baragund, Dancing, Echo, Falling, Fox, Lake, Lionheart, Serene, Skilled, Smiling, Star, Thunderbird"
Middle Earth --> m --> Man --> Barahir,"Barahir, Bear, Brook, Conscientious, Dancing, Daring, Dreamer, Feather, Feathered, Gentle, Glorious, Heroic, Just, Moonlight, Night, Pine, Running, Shadow, Sky, Starry, Swift, Tenacious, Terrible, The, Thunderbird, Transcendent, Wandering, Whispering, Willow, Wolf"
Middle Earth --> m --> Man --> Baran,"Baran, Gracious, Great, Rock, Strong"
Middle Earth --> m --> Man --> Baranor,"Baranor, Empowered, Harbor, Laughing, Lionheart, Magnanimous, Peaceful, Songbird, Splendid, The, Valiant"
Middle Earth --> m --> Man --> Bard,"Artful, Bard, Bold, Bowman, Brook, Conscientious, Enigmatic, Falling, Fire, II, Jubilant, Proud, Rising, Running, Snow, The, Whispering, the"
Middle Earth --> m --> Man --> Barliman,"Barliman, Brook, Butterbur, Heroic, Laughing, Resplendent, Rising, Serene, Sun, The, Valley, Whispering"
Middle Earth --> m --> Man --> Beldir,"Beldir, Brave, Breeze, Distinguished, Enigmatic, Fields, Gentle, Golden, Red, River, Swift, The, Wolf"
Middle Earth --> m --> Man --> Belecthor,"Belecthor, Daring, Eagle, Fair, Feather, Forest, I, II, Imposing, Resilient, Silent, The, Wise"
Middle Earth --> m --> Man --> Beleg,"Beleg, Charismatic, Defiant, Forest, Radiant, Silent"
Middle Earth --> m --> Man --> Belegorn,"Autumn, Belegorn, Brilliant, Kind, Leaves, Pious, Poetic, The"
Middle Earth --> m --> Man --> Belegund,"Belegund, Empirical, Empowered, Forest, Formidable, Silent, Spirit, The, Transcendent, Victorious, Wandering"
Middle Earth --> m --> Man --> Belemir,"Belemir, Daring, Fierce, Lionheart, Serene, Splendid, The, Whisper"
Middle Earth --> m --> Man --> Belen,"Belen, Brook, Compassionate, Dauntless, Laughing, Whispering"
Middle Earth --> m --> Man --> Beorn,"Autumn, Beorn, Bold, Eloquent, Feathered, Pious, Sky, The"
Middle Earth --> m --> Man --> Bereg,"Bereg, Eagle, Golden, Mountain, Radiant, Spirit, The, Zealous"
Middle Earth --> m --> Man --> Beregar,"Autumn, Bear, Beregar, Conscientious, Dawn, Flame, Magnificent, Mighty, Moon, Peaceful, Quiet, River, Serenity, Silent, Singing, Spirit, Spirited, Stone, The, Unyielding, Wandering, Wolf"
Middle Earth --> m --> Man --> Beregond,"Artful, Bear, Beregond, Charismatic, Fair, Golden, Great, Horizon, Magnificent, Noble, Running, Serene, The, Victorious"
Middle Earth --> m --> Man --> Beren,"Beren, Blaze, Chivalrous, Conscientious, Cruel, Echo, Erchamion, Feather, Lake, Lionheart, Outspoken, Poetic, Serene, Silent, Swift, Terrible, The, Virtuous"
Middle Earth --> m --> Man --> Bergil,"Adroit, Autumn, Bergil, Eloquent, Flame, Ingenious, Mountain, Owl, River, Singing, Spirit, The, Wandering, Whispering"
Middle Earth --> m --> Man --> Bill,"Artful, Bill, Brave, Dauntless, Eagle, Ferny, Golden, Spirited"
Middle Earth --> m --> Man --> Borlach,"Borlach, Formidable, Fox, Hawk, Quiet, Smiling, Soaring, Sovereign, Storm, The"
Middle Earth --> m --> Man --> Borlad,"Borlad, Invincible, Lionheart, Proud, The"
Middle Earth --> m --> Man --> Boromir,"Autumn, Bison, Boromir, Brave, Conscientious, Daring, Dew, Doe, Dreamer, Falling, Feathered, Graceful, Heroic, Just, Leaves, Majestic, Meadow, Morning, Quiet, Serene, Serenity, Star, Sunlit, The, Victorious, Virtuous"
Middle Earth --> m --> Man --> Boron,"Boron, Eloquent, Hawk, Mustang, Quiet, Regal, Singing, Stoic, Storm, Waters, Wild"
Middle Earth --> m --> Man --> Borondir,"Bear, Borondir, Brave, Canyon, Charismatic, Dauntless, Gentle, Glorious, Heart, Majestic, Mighty, Precious, Running, Shining, Smiling, Spirit, Star, Sunlit, The, Thunder, Transcendent"
Middle Earth --> m --> Man --> Borthand,"Borthand, Daring, Exalted, Fox, Meadow, Quiet, Sunlit"
Middle Earth --> m --> Man --> Brand,"Blue, Brand, Dauntless, Revered, Sky"
Middle Earth --> m --> Man --> Brandir,"Brandir, Running, Saint, The, Unyielding, Wolf"
Middle Earth --> m --> Man --> Brego,"Bold, Brego, Dreamer, Fearless, Feathered, Golden, Horizon, Swift, The, Wind"
Middle Earth --> m --> Man --> Bregolas,"Bregolas, Eloquent, Empowered, Feathered, Passionate, Resilient, Serene, Song, Transcendent, Whispering, Wind"
Middle Earth --> m --> Man --> Brodda,"Bear, Bison, Brave, Brodda, Fields, Golden, Quiet, Radiant, Serene, Stone, The, Waters, Whisper"
Middle Earth --> m --> Man --> Brytta,"Brytta, Dawn, Falling, Mist, Morning, Noble, Peaceful, Rain, Singing, Thunder, Visionary"
Middle Earth --> m --> Man --> Bëor,"Beor, Fearless, Resilient, River, Splendid, Swift"
Middle Earth --> m --> Man --> Bór,"Bear, Bor, Compassionate, Current, Distinguished, Fair, Heroic, Magnanimous, Majestic, Running, Swift, The, Wolf"
Middle Earth --> m --> Man --> Calimehtar,"Calimehtar, Jubilant, Radiant, Regal, Revered, The, Victorious"
Middle Earth --> m --> Man --> Caliondo,"Brilliant, Caliondo, Dauntless, Heroic, Mighty, The"
Middle Earth --> m --> Man --> Calmacil,"Calmacil, Deer, Dove, Great, Inspiring, Quiet, Running, Serene"
Middle Earth --> m --> Man --> Castamir,"Brave, Castamir, Eagle, Feathered, Pious, Sky, The, Usurper, the"
Middle Earth --> m --> Man --> Celebrindor,"Celebrindor, Defiant, Mighty, Swift, Wind"
Middle Earth --> m --> Man --> Celepharn,"Autumn, Celepharn, Dove, Leaves, Outspoken, Path, Precious, Quiet, Rock, Spirit, Stone, Strong, Wandering"
Middle Earth --> m --> Man --> Cemendur,"Brook, Cemendur, Dancing, Fox, Golden, Horizon, Inspiring, Night, Quiet, Radiant, Sovereign, Star, Starry, The, Valiant, Whispering, Zealous"
Middle Earth --> m --> Man --> Ceorl,"Bear, Blaze, Ceorl, Chivalrous, Eloquent, Hawk, Laughing, Serene, Smiling, Soaring, Sun, Swift, Terrible, The"
Middle Earth --> m --> Man --> Cirion,"Cirion, Formidable, Imposing, Magnificent, The, Valiant, Wise"
Middle Earth --> m --> Man --> Ciryandil,"Ciryandil, Glorious, Splendid, The"
Middle Earth --> m --> Man --> Ciryatur,"Chivalrous, Ciryatur, Dancing, Fire, Indomitable, Mesa, Running, Sacred, Sunflower, The, Wise, Wolf"
Middle Earth --> m --> Man --> Ciryon,"Ciryon, Graceful, Intrepid, Invincible, Just, Moon, Rising, Stoic, The"
Middle Earth --> m --> Man --> Dagnir,"Dagnir, Eloquent, Fair, Feather, Little, Otter, Poetic, Swift, The"
Middle Earth --> m --> Man --> Dairuin,"Adroit, Chivalrous, Dairuin, Formidable, Running, Wolf"
Middle Earth --> m --> Man --> Damrod,"Conqueror, Damrod, Eagle, Fair, Feather, Luminous, Outspoken, Resplendent, Serene, The, Valley"
Middle Earth --> m --> Man --> Denethor,"Dancing, Denethor, Gentle, I, II, Illuminated, Radiant, Rain, Sovereign, The, Willow, Wise"
Middle Earth --> m --> Man --> Derufin,"Dauntless, Derufin, Eagle, Golden, Indomitable, Laughing, Precious, Songbird, Tenacious, The, Wise"
Middle Earth --> m --> Man --> Dervorin,"Dervorin, Enlightened, Indomitable, Magnanimous, Rock, Strong, The"
Middle Earth --> m --> Man --> Dior,"Dior, Invincible, Lark, Majestic, Singing, Terrible, The"
Middle Earth --> m --> Man --> Dorlas,"Daring, Dorlas, Fox, Heroic, Quiet, Rising, Saint, Serene, Sun, The"
Middle Earth --> m --> Man --> Duilin,"Chivalrous, Duilin, Heroic, Passionate, Resplendent"
Middle Earth --> m --> Man --> Duinhir,"Dancing, Duinhir, Flame, Pious, The, Unyielding, Victorious"
Middle Earth --> m --> Man --> Déor,"Deor, Fair, Fire, Rising, The"
Middle Earth --> m --> Man --> Déorwine,"Artful, Cruel, Deorwine, Dew, Glorious, Great, Just, Mighty, Morning, Oak, Quiet, Storm, Strong, The, Wandering, Wolf"
Middle Earth --> m --> Man --> Dírhael,"Brilliant, Conqueror, Dancing, Dirhael, Fair, Fire, Little, Magnificent, Otter, Path, Quiet, Revered, Serenity, Stone, Strong, The"
Middle Earth --> m --> Man --> Dírhavel,"Dancing, Dirhavel, Fire, Passionate"
Middle Earth --> m --> Man --> Dúnhere,"Dunhere, Great, Heart, Just, Noble, Resilient, Serene, Strong, Swift, The, Valley, Wind"
Middle Earth --> m --> Man --> Ecthelion,"Arrow, Autumn, Breeze, Brook, Cruel, Ecthelion, Empowered, Falling, Gentle, I, II, Laughing, Lionheart, Mesa, Perceptive, Sacred, Sky, Snow, Swift, The"
Middle Earth --> m --> Man --> Egalmoth,"Brave, Eagle, Egalmoth, Fox, Illustrious, Imposing, Outspoken, Poetic, Quiet, The, Visionary"
Middle Earth --> m --> Man --> Elatan,"Breeze, Cruel, Deer, Elatan, Enigmatic, Gentle, Illuminated, Mountain, River, Running, Spirit, Swift"
Middle Earth --> m --> Man --> Elboron,"Bison, Brave, Conqueror, Courageous, Elboron, Fields, Golden, Magnificent, Mustang, Oak, Spirited, Strong, Sublime, The, Wild"
Middle Earth --> m --> Man --> Eldacar,"Canyon, Conqueror, Conscientious, Dream, Eldacar, Enlightened, Fair, Gentle, Golden, Harmonious, Horizon, Morning, Mountain, Regal, Resolute, Saint, Spirit, Star, Sunlit, Tenacious, Terrible, The, Transcendent"
Middle Earth --> m --> Man --> Eldarion,"Daring, Eldarion, Fair, Lionheart, Majestic, Regal, Splendid, The"
Middle Earth --> m --> Man --> Elendil,"Elendil, Fair, Golden, Horizon, Jubilant, Quiet, Serenity, The, Wise"
Middle Earth --> m --> Man --> Elendur,"Dancing, Echo, Elendur, Mighty, Mountain, Perceptive, Resilient, Shining, Star, The, Wandering, Willow, Wolf"
Middle Earth --> m --> Man --> Elfhelm,"Elfhelm, Fields, Golden, Hawk, Legendary, Majestic, Quiet, Singing, Storm, The, Valiant, Waters"
Middle Earth --> m --> Man --> Elfwine,"Eagle, Elfwine, Fearless, Golden, Honorable, Invincible, Mist, Morning, Revered, The, Valiant"
Middle Earth --> m --> Man --> Eofor,"Benevolent, Dancing, Dawn, Eofor, Fire, Little, Night, Otter, Peaceful, Rising, Starry, Willow"
Middle Earth --> m --> Man --> Eorl,"Eorl, Falcon, Gallant, Little, The, Young, the"
Middle Earth --> m --> Man --> Eradan,"Brave, Canyon, Defiant, Dream, Eradan, Great, Heart, Heroic, Majestic, Mist, Morning, Mountain, Sunlit, The, Virtuous"
Middle Earth --> m --> Man --> Erchirion,"Breeze, Erchirion, Gallant, Gentle, Moonlight, Morning, Shadow, Star"
Middle Earth --> m --> Man --> Erkenbrand,"Deer, Enlightened, Erkenbrand, Gallant, Mighty, Noble, Outspoken, Running, The, Unyielding"
Middle Earth --> m --> Man --> Estelmo,"Estelmo, Indomitable, Just, Ornate, Sunflower, The"
Middle Earth --> m --> Man --> Eärendil,"Dew, Earendil, Enigmatic, Gentle, Jubilant, Morning, Rising, Sun, The"
Middle Earth --> m --> Man --> Eärendur,"Benevolent, Dauntless, Earendur, Formidable, Gentle, Hawk, Proud, Rain, Resolute, Running, Soaring, Sublime, The, Valiant, Victorious, Wolf"
Middle Earth --> m --> Man --> Eärnil,"Brave, Compassionate, Dawn, Earnil, Enlightened, Falling, I, II, Lionheart, Mesa, Peaceful, Rock, Sacred, Shining, Snow, Star, Steadfast, Strong, The"
Middle Earth --> m --> Man --> Eärnur,"Benevolent, Dancing, Earnur, Feathered, Fire, Fox, Lark, Lionheart, Quiet, Resplendent, Singing, Sky, Song, Spirit, Wandering"
Middle Earth --> m --> Man --> Faramir,"Cedar, Echo, Faramir, Harbor, Mountain, Path, Peaceful, Splendid, Stone, The, Thunderbird, Tree, Victorious, Wise"
Middle Earth --> m --> Man --> Fastred,"Distinguished, Fair, Fastred, Perceptive, Regal, Spirit, The, Wandering"
Middle Earth --> m --> Man --> Fengel,"Audacious, Brook, Dew, Feathered, Fengel, Graceful, Illuminated, Morning, Revered, Running, Song, The"
Middle Earth --> m --> Man --> Findegil,"Benevolent, Dancing, Findegil, Invincible, Lionheart, Rainbow, Tenacious, The"
Middle Earth --> m --> Man --> Folca,"Dreamer, Feathered, Folca, Harbor, Intrepid, Peaceful, Sovereign, The"
Middle Earth --> m --> Man --> Folcred,"Bear, Folcred, Invincible, Lark, Singing, Smiling, Terrible, The"
Middle Earth --> m --> Man --> Folcwine,"Enlightened, Folcwine, Glorious, The, Virtuous"
